Recommended Package,Dream Outcome,Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified,Initial Score Hint,Quality Hint
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJL3fJ,2025-11-05,My Little Herbal Tea & Cafe signature,Restaurant,1,100000,"1, Jln SS 24/8, Taman Megah, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,https://www.facebook.com/littleherbaltea,,,60129828035.0,,60129828035.0,4.1,721.0,$$ (Moderate),OPERATIONAL,ChIJL3fJDqpOzDERqtBgHiiO0Q0,3.1134707,101.61114,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (721 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJMyPZ,2025-11-05,Milligram - Coffee & Eatery,"Cafe, Restaurant, Store",1,100000,"No. 8, Jalan SS 26/4, Taman Mayang Jaya, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,https://milligram.oddle.me/en_MY/,,,60374974358.0,,60374974358.0,4.2,782.0,$$ (Moderate),OPERATIONAL,ChIJMyPZmqhOzDERw17qmUu-Q7g,3.116368,101.604925,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (782 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJrWIk,2025-11-05,"MR CHURROS (Seksyen 7, Shah Alam)","Meal Takeaway, Restaurant",1,80000,"Jalan Plumbum U 7/U, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://mrchurros.com.my/,,,60126467788.0,,60126467788.0,5.0,829.0,Unknown,OPERATIONAL,ChIJrWIkLcBTzDERUYaK_AF0QK4,3.0671314,101.4902766,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (829 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJbbKi,2025-11-05,7 Village Noodle House @ Abu Siti Lane 七廊粿條汤,Restaurant,1,100000,"37, Lorong Abu Siti, 10400 George Town, Pulau Pinang, Malaysia",10400 George Town,,10400.0,http://www.7villagenoodlehouse.com/,,,6042270216.0,,6042270216.0,4.3,733.0,$$ (Moderate),OPERATIONAL,ChIJbbKi5LzDSjARNGBfj5vQI1I,5.4181874,100.3240702,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (733 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJJWnW,2025-11-05,Kampar Cafe,"Cafe, Restaurant",1,50000,"44, Jln 21/19, Sea Park, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300.0,https://www.facebook.com/cafekampar,,,60374967309.0,,60374967309.0,4.0,734.0,$ (Budget),OPERATIONAL,ChIJJWnWFvxLzDERWibAXCJkwgA,3.109596,101.621525,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (734 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJffpF,2025-11-05,Huskiss,"Cafe, Pet Store, Store",1,100000,"80-G, Block G, Zenith Corporate Park, SS7/26, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,https://www.huskiss.com/,,,60132883109.0,,60132883109.0,4.6,575.0,$$ (Moderate),OPERATIONAL,ChIJffpFsSJMzDERfnQMn12nt_0,3.103743699999999,101.5920024,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (575 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJaQZL,2025-11-05,Khirwan's Pizza Parlor,"Meal Takeaway, Restaurant",1,80000,"G-5 D, bayu Complex, Jalan Serambi U8/24, Bukit Jelutong, 40150 Shah Alam, Selangor, Malaysia",40150 Shah Alam,Selangor,40150.0,https://www.facebook.com/Khirwanspizzaparlor,,,601111280313.0,,601111280313.0,4.7,645.0,Unknown,OPERATIONAL,ChIJaQZLeGxPzDERDj0i1sx4bVM,3.1033413,101.5278008,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (645 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJH9uD,2025-11-05,Awesome Canteen,"Cafe, Restaurant",1,100000,"19, Jalan 20/13, Taman Paramount, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300.0,https://www.facebook.com/awesomecanteen/,,,60378658048.0,,60378658048.0,4.2,990.0,$$ (Moderate),OPERATIONAL,ChIJH9uDD_tLzDERqnnaKj2CdRQ,3.1061679,101.624858,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (990 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJyUWf,2025-11-05,One Half,"Cafe, Restaurant",1,100000,"17, Jalan 20/13, Taman Paramount, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300.0,https://www.facebook.com/onehalfco/,,,60102610588.0,,60102610588.0,4.3,775.0,$$ (Moderate),OPERATIONAL,ChIJyUWfEPtLzDERxnLlp83I_iI,3.1060916,101.6250061,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (775 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJh0hG,2025-11-05,KFC,"Meal Takeaway, Restaurant",1,150000,"No. 68, Jalan 25/62, Taman Sri Muda, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://kfc.com.my/,,,60351314296.0,,60351314296.0,3.9,1123.0,$$ (Moderate),OPERATIONAL,ChIJh0hGlK2yzTERvsanpNcKcNI,3.0319336,101.5349215,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (1123 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJS1DB,2025-11-05,Le Bread Days,"Cafe, Restaurant",1,100000,"68, Jalan SS 2/72, Seksyen 19, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300.0,https://www.facebook.com/lebreaddaysss2,,,60379320868.0,,60379320868.0,4.1,578.0,$$ (Moderate),OPERATIONAL,ChIJS1DBv1BJzDERDpDulSTUMXU,3.1187577,101.6258063,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (578 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJx25D,2025-11-05,La Juiceria Superfoods Signature • Atria Mall • Healthy Salad & Bowls PJ,"Cafe, Meal Delivery, Meal Takeaway",1,100000,"Unit C10, Concourse Floor Atria Shopping Gallery, Jalan SS 22/23, Damansara Utama, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,https://order.lajuiceriasuperfoods.com/en_MY/,,,60374967895.0,,60374967895.0,4.6,725.0,$$ (Moderate),CLOSED_TEMPORARILY,ChIJx25DQwFJzDER9JeuK0sgT0E,3.127364,101.6164933,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (725 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ5WYd,2025-11-05,Zǎo - Breakfast Anytime,"Cafe, Store, Restaurant",1,100000,"50, Jln 19/3, Seksyen 19, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300.0,http://www.instagram.com/zzzaooo,,,601128289173.0,,601128289173.0,4.1,590.0,$$ (Moderate),OPERATIONAL,ChIJ5WYdWlpJzDER0iGChihien4,3.1199146,101.6291726,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (590 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ7Yuc,2025-11-05,Loong Foong Seafood,"Meal Takeaway, Restaurant",1,150000,"1, Jalan 20/13, Taman Paramount, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300.0,https://www.facebook.com/LoongFoongRoastDuck,,,60126608654.0,,60126608654.0,3.8,1035.0,$$ (Moderate),OPERATIONAL,ChIJ7YucIvtLzDERVS7OEHNdy4w,3.1060331,101.6256875,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (1035 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJBe21,2025-11-05,"Foodsbury Shah Alam, Selangor (The BEST fusion & local food in Shah Alam)",Restaurant,1,150000,"24, Jalan Tengku Ampuan Zabedah A 9/A, Seksyen 9, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,https://www.facebook.com/Foodsbury/,,,60355235213.0,,60355235213.0,3.8,1338.0,$$ (Moderate),OPERATIONAL,ChIJBe21rIdNzDERB0JKREbgyx4,3.0823221,101.5275039,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (1338 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ5_k4,2025-11-05,Jabatan Imigresen Malaysia Negeri Selangor,Restaurant,1,120000,"02-02, Kompleks PKNS, Persiaran Tasik, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://www.imi.gov.my/index.php/utama/,,,60356500000.0,,60356500000.0,2.7,1411.0,Unknown,OPERATIONAL,ChIJ5_k4kYZSzDERp3EmxEla3zo,3.0709098,101.5168303,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.7/5 (1411 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJM2t_,2025-11-05,KFC Sunway Pyramid,"Restaurant, Meal Takeaway",1,150000,"Lot LL2.40, Lower Level 2, Sunway Pyramid Mega Shopping Mall, Bandar Sunway, 46150 Petaling Jaya, Selangor, Malaysia",46150 Petaling Jaya,Selangor,46150.0,https://kfc.com.my/,,,60356112056.0,,60356112056.0,3.6,1369.0,$$ (Moderate),OPERATIONAL,ChIJM2t_eYdMzDEREbTGYOKT4qY,3.0718706,101.6077125,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (1369 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJPfVV,2025-11-05,Darul Ehsan Aquatic Centre,Restaurant,1,120000,"Jalan Aerobik 13/43, Seksyen 13, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,,,,60355111648.0,,60355111648.0,3.7,1005.0,Unknown,OPERATIONAL,ChIJPfVV5XdNzDER5LhmVTVBdQY,3.0738578,101.5371708,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (1005 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJc7kK,2025-11-05,Sawara Original Steamboat,Restaurant,1,100000,"393, Jalan Burma, Pulau Tikus, 10350 George Town, Pulau Pinang, Malaysia",10350 George Town,,10350.0,http://www.facebook.com/sawararestaurant,,,6042260516.0,,6042260516.0,4.4,967.0,$$ (Moderate),OPERATIONAL,ChIJc7kKXQfDSjAR8WZaLtwoRMQ,5.4316273,100.3112134,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (967 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJVb3A,2025-11-05,TK Bakery • Damansara Utama,"Bakery, Store",1,100000,"61, Jalan SS 21/60, Damansara Utama, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,http://www.tk2you.com/,,,60125910154.0,,60125910154.0,4.3,810.0,$$ (Moderate),OPERATIONAL,ChIJVb3ABTZJzDERzpSYWBmjU5w,3.1330444,101.6218556,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (810 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ6YOb,2025-11-05,Sushi King 1st Avenue,Restaurant,1,100000,"1st Avenue, Lot LG-71, Lower Ground Floor, 1st Avenue Mall, 182, Jalan Magazine, 10300 George Town, Penang, Malaysia",10300 George Town,Penang,10300.0,https://sushi-king.com/,,,6042622120.0,,6042622120.0,4.4,855.0,$$ (Moderate),OPERATIONAL,ChIJ6YObXJTDSjARAI1BLe9bXQo,5.4135507,100.3314361,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (855 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJExL4,2025-11-05,RED KETTLE @ THE STARLING MALL,"Restaurant, Bakery, Store",1,150000,"F130, 1st Floor, the Starling, 6, Jalan SS 21/37, Damansara Utama, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,http://www.redkettle.com.my/,,,60377332130.0,,60377332130.0,3.8,1001.0,$$ (Moderate),OPERATIONAL,ChIJExL47zZJzDERrneFD3AK3lw,3.1351961,101.6230074,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (1001 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJK64g,2025-11-05,Shobana's Kitchen,Restaurant,1,100000,"20D, Lebuh Penang, George Town, 10200 George Town, Pulau Pinang, Malaysia",10200 George Town,Penang,10200.0,,,,601172342613.0,,601172342613.0,4.2,695.0,$$ (Moderate),OPERATIONAL,ChIJK64gsLNLzDERUZGMFrJMsBU,5.419363299999999,100.3414998,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (695 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJcdQf,2025-11-05,Kafe The Leaf Healthy House,Restaurant,1,100000,"5, Lebuh Penang, George Town, 10200 George Town, Pulau Pinang, Malaysia",10200 George Town,Penang,10200.0,https://www.theleaf.com.my/,,,60124988491.0,,60124988491.0,4.5,620.0,$$ (Moderate),OPERATIONAL,ChIJcdQfp4_DSjARA6U8d55Lx9Q,5.4186076,100.3411635,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (620 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJz1wh,2025-11-05,Mamasab Petaling Jaya,"Bakery, Store",1,100000,"6, Jalan PJS 5/26, Taman Desaria, 46000 Petaling Jaya, Selangor, Malaysia",46000 Petaling Jaya,Selangor,46000.0,http://mamasab.com/,,,60166702000.0,,60166702000.0,4.3,504.0,$$ (Moderate),OPERATIONAL,ChIJz1whd6BLzDER1dBI5qdbwqQ,3.0761773,101.6257096,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (504 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ_fEP,2025-11-05,TK Bakery • Subang Jaya,"Bakery, Store",1,100000,"B9 - G, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,http://www.tk2you.com/,,,60125910357.0,,60125910357.0,4.3,655.0,$$ (Moderate),OPERATIONAL,ChIJ_fEPBPZMzDERMZ4utoOlIXQ,3.0736776,101.5869388,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (655 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJn-mc,2025-11-05,Mum's Nyonya Cuisine,Restaurant,1,100000,"31-D, Lorong Abu Siti, George Town, 10400 George Town, Pulau Pinang, Malaysia",10400 George Town,,10400.0,http://www.facebook.com/mumsnyonyacuisine,,,60126691318.0,,60126691318.0,4.1,689.0,$$ (Moderate),OPERATIONAL,ChIJn-mc_LzDSjARN17_sxOMyDM,5.4187512,100.3242594,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (689 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJGS8X,2025-11-05,Macalister Mansion,"Cafe, Bar, Lodging",1,80000,"228, Jln Macalister, 10400 George Town, Pulau Pinang, Malaysia",10400 George Town,,10400.0,http://www.macalistermansion.com/,,,6042283888.0,,6042283888.0,4.4,632.0,Unknown,OPERATIONAL,ChIJGS8X47rDSjARQ2QDNSfIDXU,5.4192483,100.3189038,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (632 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJEW6F,2025-11-05,doudoubake,"Bakery, Store",1,150000,"38, Jalan SS 4c/5, Taman Rasa Sayang, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,http://www.doudoubake.com/,,,601169635817.0,,601169635817.0,3.9,1453.0,$$ (Moderate),OPERATIONAL,ChIJEW6Fop5NzDERuBG44abCkJM,3.1112007,101.6038166,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (1453 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJT-Xg,2025-11-05,Lotus Curry House,Restaurant,1,120000,"G-G-21, Jalan PJU 1/43, Aman Suria, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,,,,60378865655.0,,60378865655.0,3.7,1226.0,Unknown,OPERATIONAL,ChIJT-Xg_aJOzDERsYraCJ1vfQw,3.1208377,101.5958694,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (1226 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJm2Ov,2025-11-05,Lau Wan Kuetiau Goreng,Restaurant,1,50000,"Selera Wawasan, 13, Jln. SS 3/33, Taman Universiti, 47300 Petaling Jaya, Selangor, Malaysia",47300 Petaling Jaya,Selangor,47300.0,http://www.facebook.com/LauWanKuetiauGoreng,,,60126614907.0,,60126614907.0,4.4,523.0,$ (Budget),OPERATIONAL,ChIJm2OvuAtMzDERCHA0-otsPks,3.0972117,101.6119199,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (523 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ6Qfi,2025-11-05,Starbucks,"Cafe, Store",1,100000,"Sales Gallery, Lot PTB22056, Skudai Hwy, Danga Bay, 80200, Johor, Malaysia",80200,Johor,80200.0,,,,6072831674.0,,6072831674.0,4.2,527.0,$$ (Moderate),OPERATIONAL,ChIJ6Qfi7VgN2jER62BgesqIIMs,1.4648548,103.7266338,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (527 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJI87_,2025-11-05,Restoran Kar Hiong • 家香饭店,Restaurant,1,100000,"29, Jalan SS 18/1b, Ss 18, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,https://restorankarhiong.shop/,,,60163287022.0,,60163287022.0,4.0,830.0,$$ (Moderate),OPERATIONAL,ChIJI87_SvZMzDERTPWUCJW06lg,3.072712,101.5848112,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (830 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ840f,2025-11-05,KFC,"Meal Takeaway, Restaurant",1,150000,"15144, Jalan Kepong Batu 6 1/2, Kepong, 52100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",52100 Kuala Lumpur,Kuala Lumpur,15144.0,https://kfc.com.my/,,,60362627490.0,,60362627490.0,3.5,1961.0,$$ (Moderate),OPERATIONAL,ChIJ840fL0BGzDERVVP-UDf3FHk,3.212815299999999,101.6432776,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.5/5 (1961 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJt8Qy,2025-11-05,Immigration Department of Malaysia - Federal Territory of Kuala Lumpur,Restaurant,1,120000,"Kompleks KDN Jalan Duta 69, Level LG, 1, 2 & 5, Jalan Sri Hartamas 1, Taman Sri Hartamas, 50550 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50550 Kuala Lumpur,Kuala Lumpur,50550.0,http://sto.imi.gov.my/,,,60362057400.0,,60362057400.0,3.2,1271.0,Unknown,OPERATIONAL,ChIJt8QyFlxIzDER5btjG7a5_q4,3.1672754,101.6677793,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.2/5 (1271 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJcaV6,2025-11-05,Campbell House Penang,"Lodging, Restaurant",1,80000,"106, Lebuh Campbell, George Town, 10100 George Town, Pulau Pinang, Malaysia",10100 George Town,,10100.0,http://www.campbellhousepenang.com/,,,6042618290.0,,6042618290.0,4.7,542.0,Unknown,OPERATIONAL,ChIJcaV615DDSjARxamxF-sKQZI,5.4181722,100.33365,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (542 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ6-1-,2025-11-05,Absolute Thai Main Place Mall,Restaurant,1,100000,"Lot 1F-17, First Floor, The Main Place, Jalan USJ 21, 10, Persiaran Kewajipan, Usj 21, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,47630.0,http://absolutethai.com.my/,,,60380819007.0,,60380819007.0,4.0,538.0,$$ (Moderate),OPERATIONAL,ChIJ6-1-KjCzzTERI8Du_j3sJpc,3.02632,101.5811466,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (538 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJLaRz,2025-11-05,Ming Xiang Tai Pastry Penang Road,"Bakery, Store",1,100000,"475-A, Jln Penang, George Town, 10000 George Town, Pulau Pinang, Malaysia",10000 George Town,Penang,10000.0,http://www.facebook.com/MingXiangTaiPenangRoad,,,6042612511.0,,6042612511.0,4.6,611.0,$$ (Moderate),OPERATIONAL,ChIJLaRz-pbDSjAR92oc0Z2cOJ8,5.417156299999999,100.3305867,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (611 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJWZGL,2025-11-05,Nando's • Main Place USJ,Restaurant,1,100000,"GF-23 & GF-26, Main Place Mall, Jalan USJ/10, Jalan 10, Persiaran Kewajipan, Usj 21, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,47630.0,http://www.nandos.com.my/,,,60389662557.0,,60389662557.0,4.1,651.0,$$ (Moderate),OPERATIONAL,ChIJWZGL2y-zzTERGHPu3HBl7wA,3.026471,101.5807849,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (651 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ2yMC,2025-11-05,MAHSA Avenue,"Cafe, Real Estate Agency, Restaurant",1,100000,"Jalan Ilmu, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59100 Kuala Lumpur,Kuala Lumpur,59100.0,http://www.mahsaavenue.com/,,,60379652555.0,,60379652555.0,4.0,998.0,$$ (Moderate),OPERATIONAL,ChIJ2yMCrGRJzDERerDAJHVVOLA,3.118205999999999,101.6490822,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (998 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJJ-Lo,2025-11-05,Charlie's Chicken Chop,"Cafe, Restaurant",1,100000,"29, Jalan Bukit Desa 5, Taman Bukit Desa, 58100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",58100 Kuala Lumpur,Kuala Lumpur,58100.0,https://grab.onelink.me/2695613898?pid=inappsharing&c=MYDD06252&is_retargeting=true&af_dp=grab%3A%2F%2Fopen%3FscreenType%3DGRABFOOD%26sourceID%3DA4pcqCZkS4%26merchantIDs%3DMYDD06252&af_force_deeplink=true&af_web_dp=https%3A%2F%2Fwww.grab.com%2Fdownload,,,60128160003.0,,60128160003.0,4.4,923.0,$$ (Moderate),OPERATIONAL,ChIJJ-LolR9KzDER6GmwYejOu0U,3.1106777,101.6855175,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (923 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
