Priority,Action,Suggested Approach,Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified,Initial Score Hint,Quality Hint
129,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJq7Q6,2025-11-05,Mr Naan & Mrs Idly,"Meal Takeaway, Store, Restaurant",2,200000,"190, Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50470 Kuala Lumpur,Kuala Lumpur,50470.0,,,,60177629070.0,,60177629070.0,4.4,2790.0,$$ (Moderate),OPERATIONAL,ChIJq7Q6lsFJzDERq1u8QaI3gN0,3.1312834,101.6860383,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (2790 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
130,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJmxWk,2025-11-05,Lisette's Café & Bakery @ Bangsar,"Cafe, Bakery, Store",2,160000,"No. 8, Jalan Kemuja, Bangsar, 59000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59000 Kuala Lumpur,Kuala Lumpur,59000.0,https://www.lisettes.com.my/,,,60322017772.0,,60322017772.0,4.2,2177.0,Unknown,OPERATIONAL,ChIJmxWkt5VJzDERJJUH7Oag9Ig,3.1296548,101.6798452,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (2177 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
131,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJaZD5,2025-11-05,Old China Cafe,Cafe,1,150000,"11, Jalan Balai Polis, City Centre, 50000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50000 Kuala Lumpur,Kuala Lumpur,50000.0,http://www.oldchina.com.my/,,,60320725915.0,,60320725915.0,4.0,1191.0,$$ (Moderate),OPERATIONAL,ChIJaZD5nNpJzDERWecEEHzdZ2M,3.1413674,101.6973509,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (1191 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
132,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJv1FN,2025-11-05,KFC,"Meal Takeaway, Restaurant",1,150000,"Lot No. UC-2, Avenue K, Shopping Complex, 156, Jln Ampang, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,https://kfc.com.my/,,,60321626213.0,,60321626213.0,4.1,1290.0,$$ (Moderate),OPERATIONAL,ChIJv1FNw9A3zDERViTu6omkj80,3.159451599999999,101.7135734,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (1290 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
133,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJDewP,2025-11-05,DÔME (Bangsar Shopping Centre),"Cafe, Restaurant",1,150000,"G7, Ground Level, Bangsar Shopping Centre, 285, Jalan Maarof, Bangsar, 59000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59000 Kuala Lumpur,Kuala Lumpur,59000.0,http://www.domecafe.com.my/,,,60122243570.0,,60122243570.0,4.5,1130.0,$$ (Moderate),OPERATIONAL,ChIJDewPNq9JzDERczUxZlj7qJ8,3.14278,101.6673555,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (1130 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
134,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJN7sE,2025-11-05,Hotel Maya Kuala Lumpur City Centre,"Cafe, Gym, Health",2,160000,"138, Jln Ampang, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,http://www.hotelmaya.com.my/,,,60327118866.0,,60327118866.0,4.1,2988.0,Unknown,OPERATIONAL,ChIJN7sENdY3zDERuAXFmO4twQk,3.158787799999999,101.7079859,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (2988 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
135,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJBZb2,2025-11-05,Hotel Olympic Malaysia,"Cafe, Lodging, Restaurant",5,240000,"Hotel Olympic Malaysia, Wisma Ocm, Jalan Hang Jebat, City Centre, 50150 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50150 Kuala Lumpur,Kuala Lumpur,50150.0,https://my.findhotel.club/joytrip/?route=hotel&p=hotelolympicmalaysia,,,601111064888.0,,601111064888.0,4.5,5678.0,Unknown,OPERATIONAL,ChIJBZb2gBpJzDERLrLAMY1gUB0,3.1428197,101.7024261,Can't standardize operations across locations,2,,,Google Places API,Rating: 4.5/5 (5678 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
136,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJX6Cx,2025-11-05,Lemon Garden,Restaurant,2,400000,"Shangri La Hotel, 11, Jln Sultan Ismail, Kuala Lumpur, 50250 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50250 Kuala Lumpur,Kuala Lumpur,50250.0,https://www.shangri-la.com/kualalumpur/shangrila/dining/restaurants/lemon-garden-cafe/,,,60327862378.0,,60327862378.0,4.4,3936.0,$$$ (Expensive),OPERATIONAL,ChIJX6CxcipIzDERNfmpcz2-Lak,3.1541747,101.7061458,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (3936 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
137,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJQcUv,2025-11-05,The Social @ Bangsar,"Bar, Restaurant",1,150000,"57-59, Jln Telawi 3, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59100 Kuala Lumpur,Kuala Lumpur,59100.0,http://www.thesocial.com.my/,,,60322822260.0,,60322822260.0,4.2,1738.0,$$ (Moderate),OPERATIONAL,ChIJQcUvQZhJzDERn-3RQdW0Xns,3.130534,101.670946,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (1738 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
138,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJUQ5K,2025-11-05,Levain Boulangerie & Patisserie,"Bakery, Cafe, Restaurant",2,200000,"7, Jalan Delima, Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",55100 Kuala Lumpur,Kuala Lumpur,55100.0,http://www.levain.com.my/,,,60321426611.0,,60321426611.0,4.2,2941.0,$$ (Moderate),CLOSED_TEMPORARILY,ChIJUQ5KhjE2zDERSI4cz_Nxgm8,3.1461472,101.7203639,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (2941 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
139,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJXSr4,2025-11-05,Ăn Viet @The Gardens Mall,"Cafe, Restaurant",1,150000,"LG203B, The Gardens Mall, Lingkaran Syed Putra, Mid Valley City, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59200 Kuala Lumpur,Kuala Lumpur,59200.0,http://www.anviet.com.my/,,,60322011181.0,,60322011181.0,4.2,1815.0,$$ (Moderate),OPERATIONAL,ChIJXSr44o5JzDERSKCt0_iuLrI,3.1189415,101.6761396,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (1815 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
140,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ9a-m,2025-11-05,McDonald's Bangsar,Restaurant,2,200000,"48, Jalan Telawi 5, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59100 Kuala Lumpur,Kuala Lumpur,59100.0,http://www.mcdonalds.com.my/,,,60322012551.0,,60322012551.0,4.0,4164.0,$$ (Moderate),OPERATIONAL,ChIJ9a-mtqJJzDERqPXc8Sg6qHE,3.132982299999999,101.6723034,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4/5 (4164 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
141,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJe0JX,2025-11-05,Lavender Bakery,"Bakery, Store",1,150000,"64, 66 & 68, Jalan Serampang, Taman Pelangi, 80400 Johor Bahru, Johor Darul Ta'zim, Malaysia",80400 Johor Bahru,Johor,80400.0,http://www.lavenderbakery.com.my/,,,6073359966.0,,6073359966.0,4.3,1550.0,$$ (Moderate),OPERATIONAL,ChIJe0JXKilt2jERnq9KJ0dgA6Y,1.4839646,103.7691184,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (1550 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
142,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ8Qvh,2025-11-05,Sagar Restaurant,Restaurant,1,150000,"4, Lrg Maarof, Bangsar, 59000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59000 Kuala Lumpur,Kuala Lumpur,59000.0,http://www.sagarrestaurant.com/,,,60322842532.0,,60322842532.0,4.2,1298.0,$$ (Moderate),OPERATIONAL,ChIJ8QvhBJlJzDER9sPgeFEBXYU,3.1276,101.6760301,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (1298 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
143,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJsctL,2025-11-05,Al-Amar Express,Restaurant,1,150000,"Lot G-44, Fahrenheit88, 179, Jln Bukit Bintang, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",55100 Kuala Lumpur,Kuala Lumpur,55100.0,http://www.alamarkl.com/,,,60321103569.0,,60321103569.0,4.0,1301.0,$$ (Moderate),OPERATIONAL,ChIJsctLAyw2zDERs2B7s2QZsUs,3.147402,101.7123351,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (1301 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
144,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJtYUq,2025-11-05,SkyBar,"Bar, Restaurant",2,400000,"Traders Hotel Kuala Lumpur, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50088 Kuala Lumpur,Kuala Lumpur,50088.0,http://www.shangri-la.com/kualalumpur/traders/dining/bars-lounges/sky-bar/,,,60323329888.0,,60323329888.0,4.2,2948.0,$$$ (Expensive),OPERATIONAL,ChIJtYUqqdM3zDERoeZmz29cmf0,3.1539243,101.7148872,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (2948 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
145,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJzyaH,2025-11-05,Cafe ETC,"Cafe, Restaurant",1,150000,"198, Jalan Tun H S Lee, City Centre, 50000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50000 Kuala Lumpur,Kuala Lumpur,50000.0,https://www.instagram.com/cafe_etc/,,,60320223551.0,,60320223551.0,4.5,1160.0,$$ (Moderate),OPERATIONAL,ChIJzyaHPtBJzDERuxGq-CHuppU,3.1430527,101.6966312,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (1160 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
146,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJY0pA,2025-11-05,Marini’s on 57,"Night Club, Bar, Restaurant",2,1000000,"Level 57, Menara 3, Petronas, Persiaran KLCC, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50088 Kuala Lumpur,Kuala Lumpur,50088.0,https://marinisgroup.com/marinis-on-57/,,,60323866030.0,,60323866030.0,4.5,3483.0,$$$$ (Very Expensive),CLOSED_TEMPORARILY,ChIJY0pAodY3zDERpLoOdZbQ0UM,3.1566118,101.7115921,Losing money to waste but don't know how much,3,,,Google Places API,Rating: 4.5/5 (3483 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
147,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJpfdV,2025-11-05,El Cerdo,Restaurant,1,300000,"43 & 45, Changkat Bukit Bintang, City Centre, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50200 Kuala Lumpur,Kuala Lumpur,50200.0,http://elcerdokl.com/,,,60133094197.0,,60133094197.0,4.4,1450.0,$$$ (Expensive),OPERATIONAL,ChIJpfdVdSo2zDERBhcmuU16uFI,3.1472361,101.7078781,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (1450 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
148,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJkxdT,2025-11-05,Suzie Wong - Dinner and Show,"Restaurant, Bar",2,1000000,"Ground Floor, Wisma Lim Foo Yong, 86, Jalan Raja Chulan, Kuala Lumpur, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50200 Kuala Lumpur,Kuala Lumpur,50200.0,http://www.suziewong.asia/rsvp,,,60172266480.0,,60172266480.0,4.8,3559.0,$$$$ (Very Expensive),CLOSED_TEMPORARILY,ChIJkxdTEyw2zDERNUtzSIepFck,3.1507586,101.7091848,Losing money to waste but don't know how much,3,,,Google Places API,Rating: 4.8/5 (3559 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
149,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJq6pq,2025-11-05,Mitasu Bukit Bintang,Restaurant,2,200000,"Wisma Chuang, B1, Jln Sultan Ismail, Bukit Bintang, 50250 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50250 Kuala Lumpur,Kuala Lumpur,50250.0,https://mitasujapaneserestaurant.beepit.com/ordering/?h=U2FsdGVkX1%2BirqFLm0AdVH2XzVngJNPIokNYsA7xiYSW7SPqQ6v1OjS%2B9jM%2BJps6&type=delivery&source=https%3A%2F%2Fbeepit.com%2Fsearchhttps://mitasujapaneserestaurant.beepit.com/ordering/?h=U2FsdGVkX1%2BirqFLm0AdVH2XzVngJNPIokNYsA7xiYSW7SPqQ6v1OjS%2B9jM%2BJps6&type=delivery&source=https%3A%2F%2Fbeepit.com%2Fsearch,,,60321102833.0,,60321102833.0,4.2,3534.0,$$ (Moderate),OPERATIONAL,ChIJq6pqdys2zDERXeAY6fyhq6k,3.1491219,101.7112751,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (3534 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
150,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJxzVy,2025-11-05,The Replacement - Lodge & Kitchen,"Cafe, Restaurant",1,150000,"33 & 34, 34, Jalan Dhoby, Bandar Johor Bahru, 80000 Johor Bahru, Johor Darul Ta'zim, Malaysia",80000 Johor Bahru,Johor,80000.0,https://www.facebook.com/thereplacementlandk/,,,60125477885.0,,60125477885.0,4.2,1398.0,$$ (Moderate),OPERATIONAL,ChIJxzVycOgS2jERJEPQXVyiImA,1.4571005,103.763828,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (1398 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
151,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJByCF,2025-11-05,The Royal Selangor Golf Club,Cafe,1,120000,"Jalan Kelab Golf, 55000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",55000 Kuala Lumpur,Kuala Lumpur,55000.0,https://rsgc.com.my/,,,60392063333.0,,60392063333.0,4.4,1099.0,Unknown,OPERATIONAL,ChIJByCFeDY2zDERcQABICBdzz4,3.1453487,101.7260818,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (1099 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
152,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJo9SS,2025-11-05,Starbucks,"Cafe, Store",1,150000,"Lot No. G-09A, Ground Floor, Berjaya Times Square, 1, Jln Imbi, Imbi, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",55100 Kuala Lumpur,Kuala Lumpur,55100.0,,,,60321102014.0,,60321102014.0,4.0,1014.0,$$ (Moderate),OPERATIONAL,ChIJo9SSkCg2zDERer5rcDD7GTQ,3.142638599999999,101.7101071,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (1014 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
153,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ04v0,2025-11-05,DÔME (Suria KLCC),Cafe,5,300000,"G-45, Ground Floor, Menara Berkembar Petronas, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50088 Kuala Lumpur,Kuala Lumpur,50088.0,http://www.melium.com/,,,60122241735.0,,60122241735.0,4.5,5347.0,$$ (Moderate),OPERATIONAL,ChIJ04v0ftk3zDERdWU3viXdTzg,3.15653,101.7123279,Can't standardize operations across locations,2,,,Google Places API,Rating: 4.5/5 (5347 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
154,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ9WAv,2025-11-05,Seven Oaks Bakery Cafe,"Bakery, Cafe, Store",1,150000,"134, Jalan Serampang, Taman Pelangi, 80400 Johor Bahru, Johor Darul Ta'zim, Malaysia",80400 Johor Bahru,Johor,80400.0,http://www.facebook.com/sevenoaksmalaysia,,,6073383377.0,,6073383377.0,4.1,1624.0,$$ (Moderate),OPERATIONAL,ChIJ9WAvHSlt2jERxx_Mt_hS00Y,1.4841545,103.7714844,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (1624 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
155,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ0UYN,2025-11-05,Fifty Trees,Cafe,1,150000,"53, Jln Beringin, Taman Melodies, 80250 Johor Bahru, Johor Darul Ta'zim, Malaysia",80250 Johor Bahru,Johor,80250.0,http://www.facebook.com/fiftytrees53,,,6073384150.0,,6073384150.0,4.2,1143.0,$$ (Moderate),OPERATIONAL,ChIJ0UYNcDtt2jERwqdx6-al6R8,1.4908432,103.7620473,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (1143 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
156,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJaXsp,2025-11-05,Big Food F&B (JM0686388-U),Restaurant,2,200000,"1, Jln Kolam Air 1 Taman Nong Chik Height, Taman Nong Chik, 80100 Johor Bahru, Johor, Malaysia",80100 Johor Bahru,Johor,80100.0,http://www.instagram.com/bigfoodfnb,,,60177313386.0,,60177313386.0,4.2,2232.0,$$ (Moderate),OPERATIONAL,ChIJaXsp8q4S2jERfp7P4rqGZzU,1.4711487,103.7369476,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (2232 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
157,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ_9Qw,2025-11-05,"Delectable by Su HQ - Designer Cakes, Parties, Desserts and Gifts online","Bakery, Store, Restaurant",1,120000,"Level 2, Glasshouse at Seputeh, 17, Lorong Syed Putra Kiri, Taman Seputeh, 50460 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50460 Kuala Lumpur,Kuala Lumpur,50460.0,http://www.delectable.com.my/,,,60125081855.0,,60125081855.0,4.8,1141.0,Unknown,OPERATIONAL,ChIJ_9QwLexJzDER2mzxm2IBq2Y,3.1246191,101.6891062,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.8/5 (1141 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
158,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJpcUy,2025-11-05,d'Tandoor Restaurant Penang,"Meal Takeaway, Restaurant",1,300000,"10-C-22, Precinct 10, Jln Tanjong Tokong, Seri Tanjung Pinang, 10470 Tanjung Tokong, Pulau Pinang, Malaysia",10470 Tanjung Tokong,,10470.0,https://dtandoor.com/,,,60194302020.0,,60194302020.0,4.4,1140.0,$$$ (Expensive),OPERATIONAL,ChIJpcUyLR7DSjARffBd8hfZxQg,5.4488755,100.3059199,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (1140 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
159,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJzdsO,2025-11-05,Kenny Hills Bakers @ Ampang,"Cafe, Bakery, Restaurant",2,200000,"241-B Lorong Nibong, Off, Jln Ampang, Wilayah Persekutuan, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,http://kennyhillsbakers.com/,,,60342652020.0,,60342652020.0,4.3,3742.0,$$ (Moderate),OPERATIONAL,ChIJzdsOeDhIzDERLIh9ELo5JW4,3.1597088,101.7287371,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (3742 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
160,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJc1hm,2025-11-05,Capitol Cafe,"Cafe, Store, Restaurant",1,150000,"46, Jln Sultan Ismail, Bukit Bintang, 50250 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50250 Kuala Lumpur,Kuala Lumpur,50250.0,https://capitolcafe.com.my/,,,60321105591.0,,60321105591.0,4.1,1898.0,$$ (Moderate),OPERATIONAL,ChIJc1hmkys2zDER3RSwrBzggGs,3.1476893,101.7114599,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (1898 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
161,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJlRmx,2025-11-05,SOULed OUT Kuala Lumpur,"Cafe, Bar, Restaurant",2,200000,"20, Jalan 30/70 A, Desa, Sri Hartamas, 50480 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,https://www.souledoutgroup.com.my/souled-out/kuala-lumpur,,,60122001955.0,,60122001955.0,4.4,3700.0,$$ (Moderate),OPERATIONAL,ChIJlRmxwO9IzDERgKO_AmGNxME,3.1633988,101.6485535,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (3700 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
162,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJVWBD,2025-11-05,Marrakesh Restaurant,Restaurant,2,200000,"6, Lorong Raja Uda 1, Off, Jalan Raja Uda, Kampung Baru, 50300 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50300 Kuala Lumpur,Kuala Lumpur,50300.0,https://www.marrakeshresturaunt.com/,,,60322027943.0,,60322027943.0,4.2,2848.0,$$ (Moderate),OPERATIONAL,ChIJVWBDs943zDER4l5cPtJyM50,3.166932,101.7124236,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (2848 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
163,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJo4RC,2025-11-05,"THIRTY8 Restaurant, Bar & Lounge",Restaurant,2,1000000,"Grand Hyatt Kuala Lumpur, 12, Jalan Pinang, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,https://www.hyatt.com/en-US/hotel/malaysia/grand-hyatt-kuala-lumpur/kuagh/dining?src=nplk-kuagh-lclb-thirty8-restaurant,,,60322039188.0,,60322039188.0,4.4,3482.0,$$$$ (Very Expensive),OPERATIONAL,ChIJo4RCY9Q3zDERqVGS36A--CI,3.153649,101.712305,Losing money to waste but don't know how much,3,,,Google Places API,Rating: 4.4/5 (3482 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
164,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJkZyV,2025-11-05,Vertigo,"Bar, Meal Takeaway, Restaurant",1,120000,"Level 59, Banyan Tree Kuala Lumpur, 2, Jalan Conlay, Vertigo, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,https://www.banyantree.com/malaysia/kuala-lumpur/dining/vertigo,,,60321131822.0,,60321131822.0,4.2,1572.0,Unknown,OPERATIONAL,ChIJkZyVV3c3zDERNwTppmJQ1Ys,3.1504925,101.7137483,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (1572 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
165,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJBZNB,2025-11-05,Briyani Asif Bukit Bintang,Restaurant,1,150000,"7 & 9, Jalan Padang, Bukit Bintang, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50470 Kuala Lumpur,Kuala Lumpur,50470.0,https://www.facebook.com/berianisedap,,,60321103220.0,,60321103220.0,4.5,1015.0,$$ (Moderate),OPERATIONAL,ChIJBZNB0S42zDERPByAQEGXUU4,3.145467999999999,101.713188,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (1015 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
166,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJJ11o,2025-11-05,Five Guys,"Meal Takeaway, Restaurant",1,120000,"168, Bukit Bintang St, Bukit Bintang, Pavilion, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",55100 Kuala Lumpur,Kuala Lumpur,55100.0,https://restaurants.fiveguys.my/168-bukit-bintang-st-bukit-bintang-55100-kuala-lumpur?y_source=1_MzYxOTUzMDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,60323910036.0,,60323910036.0,4.2,1723.0,Unknown,OPERATIONAL,ChIJJ11oRts3zDER5vWOTjLm9WM,3.1488571,101.7132624,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (1723 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
167,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJT_lb,2025-11-05,Sushi Zanmai @ 1 Utama,Restaurant,2,200000,"SK9A, Lebuh Bandar Utama, Bandar Utama, 47800 Petaling Jaya, Selangor, Malaysia",47800 Petaling Jaya,Selangor,47800.0,https://www.supersushi.com.my/,,,60127712030.0,,60127712030.0,4.2,2323.0,$$ (Moderate),OPERATIONAL,ChIJT_lbN9VOzDERy4Rmoc3eIRU,3.15066,101.6151952,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (2323 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
